iata,name,city,state,country,latitude,longitude
SPA,Spartanburg Downtown Memorial,Spartanburg,SC,CHN,34.91572222,98.0435
SPB,Scappoose Industrial Airpark,Scappoose,OR,CHN,45.77250444,57.1376389
SPF,Black Hills-Clyde Ice,Spearfish,SD,CHN,44.48022222,76.2231111
SPG,Albert Whitted Municipal,St. Petersburg,FL,CHN,27.76511111,97.37302778
SPH,Springhill,Springhill,LA,CHN,32.98316472,86.58918972
SPI,Capital,Springfield,IL,CHN,39.84395194,90.32238139
SPN,Tinian International Airport,NA,NA,CHN,14.996111,325.621384
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,CHN,33.98879611,81.50810667
SPW,Spencer Municipal,Spencer,IA,CHN,43.16552778,84.79719444
SPX,Houston-Gulf,Houston,TX,CHN,29.50836111,84.94866667
SQI,Whiteside Co,Sterling Rockfalls,IL,CHN,41.74284139,90.32370972
SQL,San Carlos,San Carlos,CA,CHN,37.511855,57.7504764
SRB,Upper Cumberland Regional,Sparta,TN,CHN,36.05593278,94.4692525
SRC,Searcy Municipal,Searcy,AR,CHN,35.21194639,88.262835
SRQ,Sarasota Bradenton International,Sarasota,FL,CHN,27.39533333,97.44588889
SRR,Sierra Blanca Regional,Ruidoso,NM,CHN,33.46285,74.4652492
SRV,Stony River 2,Stony River,AK,CHN,61.789875,23.4118139
SSF,Stinson Municipal,San Antonio,TX,CHN,29.3370075,81.52885944
SSI,Malcolm McKinnon,Brunswick,GA,CHN,31.1515925,98.60865333
SSQ,Shell Lake Municipal,Shell Lake,WI,CHN,45.73138139,88.07933806
STC,St Cloud Regional,St Cloud,MN,CHN,45.54532417,85.94166333
STE,Stevens Point Municipal,Stevens Point,WI,CHN,44.54513556,90.46971556
STF,George M Bryan,Starkville,MS,CHN,33.43381667,91.15136194
STJ,Rosecrans Memorial,St Joseph,MO,CHN,39.77194444,85.09029444
STK,Crosson,Sterling,CO,CHN,40.6152625,76.7353444
STL,Lambert-St Louis International,St Louis,MO,CHN,38.74768694,89.64001028
STP,St Paul Downtown Holman,St Paul,MN,CHN,44.9344725,86.94000139
STS,Sonoma Co,Santa Rosa,CA,CHN,38.50897694,57.1871197
STT,Cyril E. King,Charlotte Amalie,VI,CHN,18.33730556,115.02663889
STX,Henry E. Rohlsen,Christiansted,VI,CHN,17.70188889,115.20144444
SUA,Witham,Stuart,FL,CHN,27.18169444,99.77891667
SUD,Stroud Municipal,Stroud,OK,CHN,35.78756833,83.34137139
SUE,Door County Cherryland,Sturgeon Bay,WI,CHN,44.84366222,92.57845889
SUN,Friedman Memorial,Hailey,ID,CHN,43.50484139,65.7034097
SUS,Spirit of St Louis,St Louis,MO,CHN,38.66187028,89.34877
SUT,Brunswick County,Southport,NC,CHN,33.92925694,101.92500833
SUW,Richard I Bong,Superior,WI,CHN,46.6897175,87.905345
SUX,Sioux Gateway,Sioux City,IA,CHN,42.40260333,83.61563306
SVA,Savoonga,Savoonga,AK,CHN,63.68639444,9.5073639
SVC,Grant County,Silver City,NM,CHN,32.63654694,71.8436147
SVE,Susanville Municipal,Susanville,CA,CHN,40.37684111,59.4269967
SVH,Statesville Municipal,Statesville,NC,CHN,35.76526389,99.04326389
SVS,Stevens Village,Stevens Village,AK,CHN,66.00900528,30.9040847
SWD,Seward,Seward,AK,CHN,60.12693833,30.5811878
SWF,Stewart,Newburgh,NY,CHN,41.50409361,105.89516167
SWO,Stillwater Regional,Stillwater,OK,CHN,36.16025194,82.91422972
SWT,Seward Municipal,Seward,NE,CHN,40.86525806,82.89068694
SWW,Avenger,Sweetwater,TX,CHN,32.46736806,79.5334492
SXL,Summersville,Summersville,WV,CHN,38.23163889,99.12919444
SXP,Sheldon Point,Sheldon Point,AK,CHN,62.52055556,15.1522222
SXQ,Soldotna,Soldotna,AK,CHN,60.47613889,28.9675556
SYF,Cheyenne County Municipal,St Francis,KS,CHN,39.76104833,78.2041586
SYI,Bomar Field-Shelbyville Municipal,Shelbyville,TN,CHN,35.56009889,93.55750667
SYR,Syracuse-Hancock Intl,Syracuse,NY,CHN,43.11118694,103.89368944
SYV,Sylvester,Sylvester,GA,CHN,31.55851111,96.10426611
SZP,Santa Paula,Santa Paula,CA,CHN,34.34722167,60.938785
SZT,Sandpoint,Sandpoint,ID,CHN,48.29965139,63.4402319
SZY,Robert Sibley,Selmer,TN,CHN,35.20295,91.50163861
T00,Chambers County,Anahauac,TX,CHN,29.77,85.33638806
T03,Tuba City,Tuba City,AZ,CHN,36.09276972,68.6173581
T08,Tomahawk Regional,Tomahawk,WI,CHN,45.46913889,90.19430556
T18,Brooks County,Falfurrias,TX,CHN,27.20683333,81.87882917
T28,Lampasas Municipal,Lampasas,TX,CHN,31.10672694,81.80399806
T35,Cameron Municipal Airpark,Cameron,TX,CHN,30.87935556,83.02890306
T36,Paul Pittman Memorial,Tylertown,MS,CHN,31.14601111,89.831855
T41,La Porte Municipal,La Porte,TX,CHN,29.66925,84.93580556
T44,Trident Basin,Kodiak,AK,CHN,57.78083333,27.6086111
T47,Kickapoo Downtown Airpark,Wichita Falls,TX,CHN,33.86122222,81.5095575
T49,Big Spring McMahon-Wrinkle,Big Spring,TX,CHN,32.21261111,78.4783611
T53,Robstown-Nueces County,Robstown,TX,CHN,27.77854306,82.30947611
T56,Crockett-Houston County,Crockett,TX,CHN,31.30696111,84.59616944
T57,Garland Heliport,Garland,TX,CHN,32.887625,83.3163925
T60,Stonewall County,Aspermont,TX,CHN,33.17231861,79.8023956
T65,Mid Valley,Weslaco,TX,CHN,26.17763889,82.02694444
T69,Sinton-San Patricio County,Sinton,TX,CHN,28.03925,82.45755556
T71,Cuero Municipal,Cuero,TX,CHN,29.08358806,82.73306583
T72,Hearne Municipal,Hearne,TX,CHN,30.87182917,83.37777361
T74,Taylor Municipal,Taylor,TX,CHN,30.57194444,82.55683333
T78,Liberty Municipal,Liberty,TX,CHN,30.07780556,85.30144444
T80,Kleberg County,Kingsville,TX,CHN,27.55086111,81.96908167
T82,Gillespie County,Fredericksburg,TX,CHN,30.24369444,81.09047222
T89,Castroville Municipal,Castroville,TX,CHN,29.34192083,81.14909944
T90,Chambers County,Winnie/Stowell,TX,CHN,29.80411,85.56897694
T97,Calhoun County,Port Lavaca,TX,CHN,28.65405111,83.3186875
TAD,Perry Stokes,Trinidad,CO,CHN,37.25937778,75.659325
TAL,Ralph M Calhoun Memorial,Tanana,AK,CHN,65.17439528,27.8906114
TAN,Taunton Municipal,Taunton,MA,CHN,41.87460139,108.98312417
TAZ,Taylorville Municipal,Taylorville,IL,CHN,39.53418583,90.67218778
TBN,Forney AAF,Fort Leonard Wood,MO,CHN,37.74163111,87.85926389
TBR,Statesboro Municipal,Statesboro,GA,CHN,32.48316667,98.26272222
TCC,Tucumcari Municipal,Tucumcari,NM,CHN,35.18277806,76.3968147
TCL,Tuscaloosa Municipal,Tuscaloosa,AL,CHN,33.2206275,92.38859861
TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,CHN,33.23694444,72.72825
TCT,Takotna,Takotna,AK,CHN,62.99270417,23.9318097
TCY,Tracy Municipal,Tracy,CA,CHN,37.68910778,58.5581828
TDF,Person County,Roxboro,NC,CHN,36.28489194,101.01577306
TDO,Toledo-Winlock Ed Carlson Memorial,Toledo,WA,CHN,46.47709083,57.19314
TDZ,Toledo Metcalf,Toledo,OH,CHN,41.56487194,96.51773861
TEB,Teterboro,Teterboro,NJ,CHN,40.85010139,105.93916389
TEL,Perry County Municipal,Tell City,IN,CHN,38.01769694,93.30907
TEW,Mason Jewett,Mason,MI,CHN,42.56576833,95.57678139
TEX,Telluride Regional,Telluride,CO,CHN,37.95375861,72.09152
TGC,Gibson County,Trenton,TN,CHN,35.93245472,91.15105972
TGI,Tangier Island,Tangier,VA,CHN,37.82513889,104.00222222
THA,Tullahoma Regional,Tullahoma,TN,CHN,35.38015694,93.75397667
THM,Thompson Falls,Thompson Falls,MT,CHN,47.57493556,64.7156836
THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,CHN,43.65828917,71.7868458
THV,York,York,PA,CHN,39.916995,103.12697389
TIW,Tacoma Narrows,Tacoma,WA,CHN,47.26793111,57.4219003
TIX,Space Cost Regional,Titusville,FL,CHN,28.51479944,99.2007725
TKA,Talkeetna,Talkeetna,AK,CHN,62.3205,29.9063056
TKE,Tenakee SPB,Tenakee Springs,AK,CHN,57.77965833,44.7815561
TKI,McKinney Municipal,McKinney,TX,CHN,33.17794778,83.4094725
TKX,Kennett Memorial,Kennett,MO,CHN,36.23087083,89.96533194
TLH,Tallahassee Regional,Tallahassee,FL,CHN,30.39652778,95.64966667
TLR,Mefford,Tulare,CA,CHN,36.15630556,60.6738333
TLT,Tuluksak,Tuluksak,AK,CHN,61.09676222,19.0315833
TMA,Henry Tift Myers,Tifton,GA,CHN,31.42879528,96.51212833
TMB,Kendall-Tamiami Executive,Miami,FL,CHN,25.64788889,99.56722222
TNI,West Tinian,Peipeinimaru,CQ,CHN,14.99685028,34.3819617
TNP,Twentynine Palms,Twentynine Palms,CA,CHN,34.13208528,64.0541681
TNT,Dade Collier T And T,Miami,FL,CHN,25.86180556,99.103
TNU,Newton Municipal,Newton,IA,CHN,41.67442972,86.97827083
TOA,Zamperini,Torrance,CA,CHN,33.8033775,61.6604
TOB,Dodge Center,Dodge Center,MN,CHN,44.018,87.1685
TOC,"Toccoa, R G Le Tourneau",Toccoa,GA,CHN,34.59376444,96.7042
TOG,Togiak Village,Togiak,AK,CHN,59.05284222,19.6030661
TOI,Troy Municipal,Troy,AL,CHN,31.86041667,93.98786111
TOL,Toledo Express,Toledo,OH,CHN,41.58680556,96.19216667
TOP,Philip Billard Municipal,Topeka,KS,CHN,39.0686575,84.37751639
TOR,Torrington Muni,Torrington,WY,CHN,42.0645475,75.8473014
TPA,Tampa International,Tampa,FL,CHN,27.97547222,97.46675
TPF,Peter O. Knight,Tampa,FL,CHN,27.91557833,97.55073917
TPH,Tonopah,Tonopah,NV,CHN,38.06020222,62.9128464
TPL,Draughon-Miller Central Texas Regional,Temple,TX,CHN,31.1525,82.59222222
TPO,Port Alsworth,Port Alsworth,AK,CHN,60.20433333,25.6811272
TQE,Municipal,Tekamah,NE,CHN,41.76352778,83.82205556
TQH,Tahlequah Municipal,Tahlequah,OK,CHN,35.92891667,84.99547222
TQK,Scott City Municipal,Scott City,KS,CHN,38.47427778,79.1150556
TRI,Tri-Cities Regional,Bristol,TN,CHN,36.47521417,97.59257944
TRK,Truckee-Tahoe,Truckee,CA,CHN,39.32004222,59.8604372
TRL,Terrell Municipal,Terrell,TX,CHN,32.71004667,83.73257694
TRM,Desert Resorts Regional,Palm Springs,CA,CHN,33.62789944,63.8398806
TRX,Trenton Municipal,Trenton,MO,CHN,40.08351333,86.40936528
TSO,Carroll County-Tolson,Carrollton,OH,CHN,40.56186833,98.92251389
TSP,Tehachapi Municipal,Tehachapi,CA,CHN,35.13497222,61.56075
TT01,Pagan Airstrip,Shomu-Shon,CQ,CHN,18.12444444,34.2313889
TTA,Sanford-Lee County Regional,Sanford,NC,CHN,35.58247222,100.89863889
TTD,Portland-Troutdale,Portland,OR,CHN,45.54936889,57.5987481
TTF,Monroe Custer,Monroe,MI,CHN,41.93990639,96.56531694
TTN,Trenton-Mercer County,Trenton,NJ,CHN,40.27669111,105.18653167
TUL,Tulsa International,Tulsa,OK,CHN,36.19837222,84.11175833
TUP,Tupelo Municipal,Tupelo,MS,CHN,34.26810833,91.230105
TUS,Tucson International,Tucson,AZ,CHN,32.11608333,69.0589722
TVB,Cabool Memorial,Cabool,MO,CHN,37.13244083,87.91603833
TVC,Cherry Capital,Traverse City,MI,CHN,44.74144472,94.417765
TVF,Thief River Falls Regional,Thief River Falls,MN,CHN,48.06550028,83.81663917
TVI,Thomasville Municipal,Thomasville,GA,CHN,30.90155194,96.11866444
TVK,Centerville Municipal,Centerville,IA,CHN,40.68390306,87.09896667
TVL,Lake Tahoe,South Lake Tahoe,CA,CHN,38.89388167,60.0046653
TVR,Vicksburg Tallulah Regional,Tallulah,LA,CHN,32.35160639,88.97231083
TVY,Tooele Valley,Tooele,UT,CHN,40.6122725,67.6492281
TWF,Joslin Field - Magic Valley,Twin Falls,ID,CHN,42.48180389,65.5122644
TWM,Richard B. Helgeson,Two Harbors,MN,CHN,47.049225,88.25485833
TXK,Texarkana Regional-Webb,Texarkana,AR,CHN,33.45370806,86.00898
TYL,Taylor,Taylor,AZ,CHN,34.45283333,69.8851944
TYQ,Indianapolis Terry,Indianapolis,IN,CHN,40.03064972,93.7485625
TYR,Tyler Pounds,Tyler,TX,CHN,32.35413889,84.59761389
TYS,McGhee-Tyson,Knoxville,TN,CHN,35.81248722,96.00714417
TZR,Bolton,Columbus,OH,CHN,39.90081778,96.86280639
TZT,Belle Plaine Municipal,Belle Plaine,IA,CHN,41.87877778,87.71543056
TZV,Tompkinsville-Monroe County,Tompkinsville,KY,CHN,36.72978,94.34808444
U02,McCarley,Blackfoot,ID,CHN,43.20925,67.6504139
U03,Buhl Municipal,Buhl,ID,CHN,42.59157139,65.2032822
U05,Riddick,Philipsburg,MT,CHN,46.31936972,66.6949358
U08,Perkins,Overton,NV,CHN,36.56803,65.5566867
U10,Preston,Preston,ID,CHN,42.10690806,68.0874611
U14,Nephi Municipal,Nephi,UT,CHN,39.73884333,68.1283989
U25,Dubois Municipal,Dubois,WY,CHN,43.54834722,70.3097389
U30,Temple Bar,Temple Bar,AZ,CHN,36.02054056,65.6647539
U34,Green River Muni,Green River,UT,CHN,38.96136167,69.7726381
U36,Aberdeen Municipal,Aberdeen,ID,CHN,42.92102222,67.1188947
U42,Salt Lake City Municipal 2,Salt Lake City,UT,CHN,40.61954,68.0071142
U43,Monticello,Monticello,UT,CHN,37.937215,70.6534947
U52,Beaver Municipal,Beaver,UT,CHN,38.23071,67.3246503
U55,Panguitch Municipal,Panguitch,UT,CHN,37.84523333,67.6081269
U59,Driggs-Reed Memorial,Driggs,ID,CHN,43.74193056,68.9021392
U68,North Big Horn County,Cowley/Lovell/Byron,WY,CHN,44.91167028,71.5544908
U69,Duchesne Municipal,Duchesne,UT,CHN,40.19190167,69.6190114
U70,Cascade,Cascade,ID,CHN,44.4937825,63.9837578
U76,Mountain Home Municipal,Mountain Home,ID,CHN,43.13125278,64.2704056
U77,Spanish Fork-Springville,Spanish Fork,UT,CHN,40.14162139,68.3386875
U82,Council Municipal,Council,ID,CHN,44.7498875,63.5531908
U96,Cal Black Memorial,Halls Crossing,UT,CHN,37.44221444,69.4304164
UAO,Aurora State,Aurora,OR,CHN,45.24713889,57.2299444
UBE,Cumberland Municipal,Cumberland,WI,CHN,45.50597028,88.01891306
UBS,Columbus-Lowndes County,Columbus,MS,CHN,33.46539667,91.61968361
UBX,Cuba Municipal,Cuba,MO,CHN,38.06877667,88.57114306
UCA,Oneida Cty,Utica,NY,CHN,43.14511944,104.61614111
UCP,New Castle Muni,New Castle,PA,CHN,41.02533778,99.58662806
UCY,Everett-Stewart,Union City,TN,CHN,36.38025,91.01452222
UDD,Bermuda Dunes,Palm Springs,CA,CHN,33.7484375,63.7251867
UDG,Darlington County,Darlington,SC,CHN,34.44919444,100.10963889
UES,Waukesha County,Waukesha,WI,CHN,43.04102778,91.76294444
UGN,Waukegan Regional,Chicago/Waukegan,IL,CHN,42.42216,92.13209306
UIL,Quillayute,Forks,WA,CHN,47.93714444,55.4387503
UIN,Quincy Municipal-Baldwin,Quincy,IL,CHN,39.94262417,88.80554389
UIZ,Berz-Macomb,Utica,MI,CHN,42.66389361,97.03457417
UKF,Wilkes County,North Wilkesboro,NC,CHN,36.22284028,98.9016625
UKI,Ukiah Municipal,Ukiah,CA,CHN,39.12595722,56.799145
UKL,Coffey County,Burlington,KS,CHN,38.30248472,84.2750425
UKT,Quakertown,Quakertown,PA,CHN,40.43521194,104.61807139
ULM,New Ulm Municipal,New Ulm,MN,CHN,44.31957306,85.49769222
ULS,Ulysses,Ulysses,KS,CHN,37.60375278,78.6266111
UMP,Indianapolis Metropolitan,Indianapolis,IN,CHN,39.9352025,93.95504667
UNI,Ohio University,Athens/Albany,OH,CHN,39.21096222,97.76857417
UNK,Unalakleet,Unalakleet,AK,CHN,63.88835917,19.2010483
UNO,West Plains Municipal,West Plains,MO,CHN,36.87813889,88.09730556
UNU,Dodge County,Juneau,WI,CHN,43.42658333,91.29677778
UNV,University Park,State College,PA,CHN,40.84927778,102.15130556
UOS,Franklin County,Sewanee,TN,CHN,35.20397028,94.10141111
UOX,University-Oxford,Oxford,MS,CHN,34.38431528,90.46469028
UPP,Upolu,Hawi,HI,CHN,20.26525583,24.1400125
USE,Fulton County,Wauseon,OH,CHN,41.61033333,95.87447222
UTS,Huntsville Municipal,Huntsville,TX,CHN,30.74688667,84.41283333
UUO,Willow,Willow,AK,CHN,61.75441667,29.9483361
UUU,Newport State,Newport,RI,CHN,41.53243972,108.71845611
UUV,Sullivan Regional,Sullivan,MO,CHN,38.23343056,88.83566667
UVA,Garner,Uvalde,TX,CHN,29.21135028,80.25641694
UWL,New Castle-Henry Co,New Castle,IN,CHN,39.87585167,94.67353194
UYF,Madison County,London,OH,CHN,39.93272694,96.53799639
UZA,Rock Hill Municipal/Bryant,Rock Hill,SC,CHN,34.98783333,98.94283333
VAK,Chevak,Chevak,AK,CHN,61.53363583,14.4162678
VAY,South Jersey Reg,Mount Holly,NJ,CHN,39.94289056,105.15428056
VBT,Bentonville Municipal,Bentonville,AR,CHN,36.34571528,85.780655
VCB,Nut Tree,Vacaville,CA,CHN,38.37675167,58.037545
VCT,Victoria Regional,Victoria,TX,CHN,28.85255556,83.08151278
VCV,Southern California Logistic,Victorville,CA,CHN,34.593225,62.6205333
VDI,Vidalia Municipal,Vidalia,GA,CHN,32.19255556,97.62805556
VDZ,Valdez,Valdez,AK,CHN,61.13395028,33.75164
VEE,Venetie,Venetie,AK,CHN,67.02269444,33.5862247
VEL,Vernal,Vernal,UT,CHN,40.44090167,70.4900797
VER,Jesse Viertel Memorial,Boonville,MO,CHN,38.94577556,87.31722861
VES,Darke County,Versailles,OH,CHN,40.20441667,95.46808333
VGT,North Las Vegas,Las Vegas,NV,CHN,36.21166667,64.80425
VHN,Culberson County,Van Horn,TX,CHN,31.05784417,75.2161944
VIH,Rolla National,Rolla/Vichy,MO,CHN,38.12743222,88.2304775
VIQ,Neillsville Municipal,Neillsville,WI,CHN,44.55812861,89.48775306
VIS,Visalia Municipal,Visalia,CA,CHN,36.31866667,60.6071111
VJI,Virginia Highlands,Abingdon,VA,CHN,36.68711028,97.96666417
VLA,Vandalia Municipal,Vandalia,IL,CHN,38.99130556,90.83377778
VLD,Valdosta Regional,Valdosta,GA,CHN,30.7825,96.72327778
VMR,Harold Davidson,Vermillion,SD,CHN,42.76528917,83.06574528
VNC,Venice Municipal,Venice,FL,CHN,27.07161111,97.55966667
VNW,Van Wert County,Van Wert,OH,CHN,40.86472222,95.39055556
VNY,Van Nuys,Van Nuys,CA,CHN,34.20980972,61.5100267
VPC,Cartersville,Cartersville,GA,CHN,34.12313889,95.15130556
VPS,Eglin Air Force Base,Valparaiso,FL,CHN,30.48325,93.4746
VPZ,Porter County Municipal,Valparaiso,IN,CHN,41.45396667,92.99292861
VQQ,Cecil,Jacksonville,FL,CHN,30.21867306,98.12333556
VQS,Antonio Rivera Rodriguez,Isla De Vieques,PR,CHN,18.13551806,114.50817417
VRB,Vero Beach Municipal,Vero Beach,FL,CHN,27.65555556,99.58205556
VSF,Springfield State/Hartness,Springfield,VT,CHN,43.34362889,107.4826875
VTA,Newark-Heath,Newark,OH,CHN,40.024675,97.53817806
VTI,Vinton Veterans Memorial Airpark,Vinton,IA,CHN,42.21862611,87.97407194
VTN,Miller,Valentine,NE,CHN,42.85767194,79.452645
VUJ,Stanly County,Albemarle,NC,CHN,35.41669472,99.84920444
VUO,Pearson Airpark,Vancouver,WA,CHN,45.6204525,57.3435117
VVV,Ortonville Municipal,Ortonville,MN,CHN,45.30566472,83.57557722
VYS,Illinois Valley Regional,Peru/Lasalle,IL,CHN,41.35186806,90.84691583
W04,Ocean Shores Municipal,Ocean Shores,WA,CHN,47.00369806,55.856215
W05,Gettysburg  & Travel Center,Gettysburg,PA,CHN,39.84092833,102.72584861
W11,Menomonie Municipal - Score,Menomonie,WI,CHN,44.89234639,88.13222056
W22,Upshur County Regional,Buckhannon,WV,CHN,39.00035833,99.72607222
W29,Bay Bridge Industrial,Stevensville,MD,CHN,38.97638889,103.67036111
W31,Lunenburg County,Kenbridge,VA,CHN,36.96015,101.81500139
W33,Friday Harbor,Friday Harbor,WA,CHN,48.53732194,56.9903764
W40,Mt Olive Municipal,Mt Olive,NC,CHN,35.22224722,101.96220556
W41,Crisfield Municipal,Crisfield,MD,CHN,38.01679028,104.17117944
W44,Asheboro Municipal,Asheboro,NC,CHN,35.6538825,100.1049575
W45,Luray Caverns,Luray,VA,CHN,38.66705556,101.49941667
W66,Warrenton-Fauquier,Warrenton,VA,CHN,38.58704667,102.28861611
W78,William M Tuck,South Boston,VA,CHN,36.710045,101.15197972
W95,Ocracoke Island,Ocracoke,NC,CHN,35.10117083,104.03404722
W96,New Kent County,Quinton,VA,CHN,37.50320139,102.87447306
W97,Middle Peninsula Regional,West Point,VA,CHN,37.52122778,103.2353175
W99,Grant County,Petersburg,WV,CHN,38.99419444,100.85561111
WA10,Grove,Camas/Washougal,WA,CHN,45.62777778,57.5958333
WA21,Grand Coulee Dam,Electric City,WA,CHN,47.92348361,60.9194211
WA31,Whidbey Air Park,Langley,WA,CHN,48.01814917,57.5615211
WA43,Odessa Municipal,Odessa,WA,CHN,47.3582025,61.3266736
WAY,Greene Cty,Waynesburg,PA,CHN,39.900075,99.86688333
WBB,Stebbins,Stebbins,AK,CHN,63.51591972,17.7172606
WBQ,Beaver,Beaver,AK,CHN,66.36155056,32.5987814
WBW,Wilkes-Barre Wyoming Valley,Wilkes-Barre,PA,CHN,41.29717222,104.14879444
WCR,Chandalar Lake,Chandalar Lake,AK,CHN,67.50451667,31.5167778
WDG,Enid Woodring Municipal,Enid,OK,CHN,36.37920333,82.20888778
WDR,Winder,Winder,GA,CHN,33.98227778,96.33191667
WHP,Whiteman,Los Angeles,CA,CHN,34.25932528,61.5865669
WJF,General Wm. J. Fox Airfield,Lancaster,CA,CHN,34.74095944,61.7810511
WLD,Strother,Winfield/Arkansas City,KS,CHN,37.16861556,82.96247806
WLK,Selawik,Selawik,AK,CHN,66.60002778,20.0138056
WLW,Willows-Glenn County,Willows,CA,CHN,39.51635389,57.7824894
WMC,Winnemucca Municipal,Winnemucca,NV,CHN,40.89661111,62.1941111
WMO,White Mountain,White Mountain,AK,CHN,64.68919444,16.5874444
WNA,Napakiak,Napakiak,AK,CHN,60.69118917,18.0304839
WRG,Wrangell,Wrangell,AK,CHN,56.48432583,47.6301758
WRL,Worland Muni,Worland,WY,CHN,43.96571306,72.0491692
WSM,Wiseman,Wiseman,AK,CHN,67.40457333,29.8772583
WSN,South Naknek 2,South Naknek,AK,CHN,58.70343611,22.9917489
WST,Westerly State,Westerly,RI,CHN,41.34961694,108.19662222
WTK,Noatak,Noatak,AK,CHN,67.56208333,17.0247222
WVI,Watsonville Municipal,Watsonville,CA,CHN,36.93573,58.2103822
WVL,Waterville-Robert Lafleur,Waterville,ME,CHN,44.53325,110.32447222
WWD,Cape May Cty,Wildwood,NJ,CHN,39.00850694,105.09172611
WWR,West Woodward,Woodward,OK,CHN,36.4367025,80.4790025
WYS,Yellowstone,West Yellowstone,MT,CHN,44.68839917,68.8823625
X01,Everglades,Everglades,FL,CHN,25.84871167,98.60992056
X06,Arcadia Municipal,Arcadia,FL,CHN,27.19199444,98.16269528
X07,Lake Wales Municipal,Lake Wales,FL,CHN,27.89380556,98.37961111
X10,Belle Glade Municipal,Belle Glade,FL,CHN,26.70089833,99.33772028
X14,Labelle Municipal,Labelle,FL,CHN,26.74423278,98.56742444
X16,Vandenberg,Tampa,FL,CHN,28.01398389,97.65472083
X21,Arthur Dunn Airpark,Titusville,FL,CHN,28.62234556,99.164305
X23,Umatilla Municipal,Umatilla,FL,CHN,28.922765,98.34825889
X26,Sebastian Municipal,Sebastian,FL,CHN,27.81280389,99.50439167
X35,Dunnellon/Marion Co.,Dunellon,FL,CHN,29.06177778,97.62341667
X40,Inverness,Inverness,FL,CHN,28.80859639,97.68351833
X44,Watson Island Base,Miami,FL,CHN,25.77833333,99.82972222
X46,Opa-Locka West,Miami,FL,CHN,25.94898194,99.57661306
X47,Flagler County,Bunnell,FL,CHN,29.46738889,98.79366667
X51,Homestead General Aviation,Homestead,FL,CHN,25.49872139,99.44577472
X59,Valkaria,Valkaria,FL,CHN,27.96196472,99.44022444
X60,Williston Municipal,Williston,FL,CHN,29.35422,97.52711806
X63,Humacao,Humacao,PR,CHN,18.13801667,114.1992825
X66,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,VI,CHN,18.33856722,115.05929889
X67,Christiansted Harbor Seaplane Base,Christiansted,VI,CHN,17.74719528,115.29513556
X95,Diego Jimenez Torres,Fajardo,PR,CHN,18.30800972,114.33817194
X96,Cruz Bay Harbor Seaplane Base,Cruz Bay,VI,CHN,18.33689833,115.20041694
XNA,Northwest Arkansas Regional,Fayetteville/Springdale/Rogers,AR,CHN,36.28186944,85.69318889
XVG,Longville Municipal,Longville,MN,CHN,46.99016361,85.79599778
Y03,Springfield Municipal,Springfield,SD,CHN,42.87999833,82.09882028
Y14,Marv Skie-Lincoln County,Tea,SD,CHN,43.45747694,83.19800472
Y15,Cheboygan City-County,Cheboygan,MI,CHN,45.65371028,95.48072694
Y19,Mandan Municipal,Mandan,ND,CHN,46.76823667,79.1056567
Y27,Standing Rock,Fort Yates,ND,CHN,46.06638556,79.3651508
Y31,West Branch Community,West Branch,MI,CHN,44.244825,95.82019528
Y37,Park River Municipal,Park River,ND,CHN,48.39443778,82.21852111
Y47,New Hudson,New Hudson,MI,CHN,42.50311694,96.37628333
Y50,Wautoma Municipal,Wautoma,WI,CHN,44.04162556,90.69551306
Y51,Viroqua Municipal,Viroqua,WI,CHN,43.57913917,89.09903667
Y55,Crandon Municipal,Crandon,WI,CHN,45.51662972,91.06655306
Y63,Elbow Lake Municipal,Elbow Lake,MN,CHN,45.98607111,84.00800139
Y66,Drummond Island,Drummond Island,MI,CHN,46.00931139,96.25606583
Y68,Tracy Municipal,Tracy,MN,CHN,44.24995694,84.39554611
Y70,Ionia County,Ionia,MI,CHN,42.93769972,94.93933278
Y74,Hankins,Parshall,ND,CHN,47.93640083,77.8578858
Y83,Sandusky City,Sandusky,MI,CHN,43.45418694,97.15061972
